"Variable Name","Public","Protected","Private","Static","Final","Type","Initial Value","Annotation","Comment","Java File Path"
"android.provider.Intents.LIST_GROUP_ACTION","true","false","false","true","true","String","ContactsContract.Intents.UI.LIST_GROUP_ACTION","@Deprecated","/**
 * The action for the contacts list tab.
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.Intents.SECONDARY_EMAIL","true","false","false","true","true","String","ContactsContract.Intents.Insert.SECONDARY_EMAIL","@Deprecated","/**
 * The extra field for an optional second contact email address.
 * <P>Type: String</P>
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.Groups.CONTENT_URI","true","false","false","true","true","Uri","Uri.parse(""content://contacts/groups"")","@Deprecated","/**
 * The content:// style URL for this table
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.Contacts.PRIMARY_ORGANIZATION_ID","true","false","false","true","true","String","""primary_organization""","@Deprecated","/**
 * The ID of the persons preferred organization.
 * <P>Type: INTEGER (foreign key to organizations table on the
 * _ID field)</P>
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.ContactMethods.CONTENT_EMAIL_TYPE","true","false","false","true","true","String","""vnd.android.cursor.dir/email""","@Deprecated","/**
 * The MIME type of a {@link #CONTENT_EMAIL_URI} sub-directory of
 * multiple {@link Contacts#KIND_EMAIL} entries.
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.Contacts.TYPE_FAX_HOME","true","false","false","true","true","int","5","@Deprecated","/**
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.Extensions.PERSON_ID","true","false","false","true","true","String","""person""","@Deprecated","/**
 * The ID of the person this phone number is assigned to.
 * <P>Type: INTEGER (long)</P>
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.Contacts.DELETED_CONTENT_URI","true","false","false","true","true","Uri","Uri.parse(""content://contacts/deleted_groups"")","@Deprecated","/**
 * The content:// style URL for the table that holds the deleted
 * groups.
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.Extensions.CONTENT_DIRECTORY","true","false","false","true","true","String","""extensions""","@Deprecated","/**
 * The directory twig for this sub-table
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.Insert.TERTIARY_EMAIL_TYPE","true","false","false","true","true","String","ContactsContract.Intents.Insert.TERTIARY_EMAIL_TYPE","@Deprecated","/**
 * The extra field for an optional third contact email type.
 * <P>Type: Either an integer value from {@link android.provider.Contacts.ContactMethodsColumns ContactMethodsColumns}
 * or a string specifying a custom label.</P>
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.Intents.EXTRA_FORCE_CREATE","true","false","false","true","true","String","ContactsContract.Intents.EXTRA_FORCE_CREATE","@Deprecated","/**
 * Used with {@link #SHOW_OR_CREATE_CONTACT} to force creating a new
 * contact if no matching contact found. Otherwise, default behavior is
 * to prompt user with dialog before creating.
 * <p>
 * Type: BOOLEAN
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.Contacts.TITLE_EXTRA_KEY","true","false","false","true","true","String","ContactsContract.Intents.UI.TITLE_EXTRA_KEY","@Deprecated","/**
 * A key for to be used as an intent extra to set the activity
 * title to a custom String value.
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.ContactMethods.CONTENT_TYPE","true","false","false","true","true","String","""vnd.android.cursor.dir/contact-methods""","@Deprecated","/**
 * The MIME type of {@link #CONTENT_URI} providing a directory of
 * @deprecated see {@link android.provider.ContactsContract}
 * phones.
 */
","\android\provider\Contacts.java"
"android.provider.GroupsColumns.NOTES","true","false","false","true","true","String","""notes""","@Deprecated","/**
 * Notes about the group.
 * <P>Type: TEXT</P>
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.UI.LIST_ALL_CONTACTS_ACTION","true","false","false","true","true","String","ContactsContract.Intents.UI.LIST_ALL_CONTACTS_ACTION","@Deprecated","/**
 * The action for the all contacts list tab.
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.ContactMethods.PROTOCOL_MSN","true","false","false","true","true","int","1","@Deprecated","/**
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.Insert.EMAIL","true","false","false","true","true","String","ContactsContract.Intents.Insert.EMAIL","@Deprecated","/**
 * The extra field for the contact email address.
 * <P>Type: String</P>
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.PresenceColumns.IM_ACCOUNT","true","false","false","true","true","String","""im_account""","@Deprecated","/**
 * The IM account for the local user that the presence data came from.
 * <P>Type: STRING</P>
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.Contacts.CONTENT_DIRECTORY","true","false","false","true","true","String","""photo""","@Deprecated","/**
 * The directory twig for this sub-table
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.Contacts.DEFAULT_SORT_ORDER","true","false","false","true","true","String","""person, name ASC""","@Deprecated","/**
 * The default sort order for this table
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.Intents.LIST_CONTACTS_WITH_PHONES_ACTION","true","false","false","true","true","String","ContactsContract.Intents.UI.LIST_CONTACTS_WITH_PHONES_ACTION","@Deprecated","/**
 * The action for the contacts with phone numbers list tab.
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.SettingsColumns.VALUE","true","false","false","true","true","String","""value""","@Deprecated","/**
 * The value of this setting.
 * <P>Type: TEXT</P>
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.PresenceColumns.IDLE","false","false","false","false","false","int","ContactsContract.StatusUpdates.IDLE","","","\android\provider\Contacts.java"
"android.provider.Contacts.KIND_POSTAL","true","false","false","true","true","int","2","@Deprecated","/**
 * Signifies a postal address row that is stored in the ContactMethods table
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.Groups.DEFAULT_SORT_ORDER","true","false","false","true","true","String","NAME + "" ASC""","@Deprecated","/**
 * The default sort order for this table
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.PhonesColumns.NUMBER_KEY","true","false","false","true","true","String","""number_key""","@Deprecated","/**
 * The normalized phone number
 * <P>Type: TEXT</P>
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.Contacts.PHOTO_VERSION","true","false","false","true","true","String","""photo_version""","@Deprecated","/**
 * The server version of the photo
 * <P>Type: TEXT (the version number portion of the photo URI)</P>
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.UI.LIST_STARRED_ACTION","true","false","false","true","true","String","ContactsContract.Intents.UI.LIST_STARRED_ACTION","@Deprecated","/**
 * The action for the starred contacts list tab.
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.Contacts.KEY","true","false","false","true","true","String","""key""","@Deprecated","/**
 * The key of this setting.
 * <P>Type: TEXT</P>
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.PhonesColumns.TYPE_WORK","true","false","false","true","true","int","3","@Deprecated","/**
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.provider.PhonesColumns.TYPE","true","false","false","true","true","String","""type""","@Deprecated","/**
 * The type of the the phone number.
 * <P>Type: INTEGER (one of the constants below)</P>
 * @deprecated see {@link android.provider.ContactsContract}
 */
","\android\provider\Contacts.java"
"android.widget.Filter.FILTER_TOKEN","false","false","true","true","true","int","0xD0D0F00D","","","\android\widget\Filter.java"
"android.widget.Filter.values","true","false","false","false","false","Object","","","/**
 * <p>Contains all the values computed by the filtering operation.</p>
 */
","\android\widget\Filter.java"
"android.widget.Filter.mResultHandler","false","false","true","false","false","Handler","","","","\android\widget\Filter.java"
"android.widget.Filter.count","true","false","false","false","false","int","","","/**
 * <p>Contains the number of values computed by the filtering
 * operation.</p>
 */
","\android\widget\Filter.java"
"android.widget.Filter.LOG_TAG","false","false","true","true","true","String","""Filter""","","","\android\widget\Filter.java"
"android.widget.Filter.listener","false","false","false","false","false","FilterListener","","","/**
 * <p>The listener to notify upon completion. Can be null.</p>
 */
","\android\widget\Filter.java"
"android.widget.Filter.mThreadHandler","false","false","true","false","false","Handler","","","","\android\widget\Filter.java"
"android.widget.RequestArguments.results","false","false","false","false","false","FilterResults","","","/**
 * <p>The results of the filtering operation.</p>
 */
","\android\widget\Filter.java"
"android.widget.Filter.FINISH_TOKEN","false","false","true","true","true","int","0xDEADBEEF","","","\android\widget\Filter.java"
"android.widget.Filter.mLock","false","false","true","false","true","Object","new Object()","","","\android\widget\Filter.java"
"android.widget.FilterResults.values","true","false","false","false","false","Object","","","/**
 * <p>Contains all the values computed by the filtering operation.</p>
 */
","\android\widget\Filter.java"
"android.widget.FilterResults.count","true","false","false","false","false","int","","","/**
 * <p>Contains the number of values computed by the filtering
 * operation.</p>
 */
","\android\widget\Filter.java"
"android.widget.Filter.constraint","false","false","false","false","false","CharSequence","","","/**
 * <p>The constraint used to filter the data.</p>
 */
","\android\widget\Filter.java"
"android.widget.RequestArguments.listener","false","false","false","false","false","FilterListener","","","/**
 * <p>The listener to notify upon completion. Can be null.</p>
 */
","\android\widget\Filter.java"
"android.widget.Filter.THREAD_NAME","false","false","true","true","true","String","""Filter""","","","\android\widget\Filter.java"
"android.widget.Filter.results","false","false","false","false","false","FilterResults","","","/**
 * <p>The results of the filtering operation.</p>
 */
","\android\widget\Filter.java"
