"Variable Name","Public","Protected","Private","Static","Final","Type","Initial Value","Annotation","Comment","Class"
"DATA_CONNECTION_CDMA","true","false","false","true","true","int","4","[]","Optional.empty","\android\os\BatteryStats.java"
"WIFI_LOCK_DATA","false","false","true","true","true","String","""wfl""","[]","Optional.empty","\android\os\BatteryStats.java"
"name","true","false","false","false","true","String","null","[]","Optional.empty","\android\os\BatteryStats.java"
"STATE_WIFI_FULL_LOCK_FLAG","true","false","false","true","true","int","1 << 23","[]","Optional.empty","\android\os\BatteryStats.java"
"DATA_CONNECTION_EDGE","true","false","false","true","true","int","2","[]","Optional.empty","\android\os\BatteryStats.java"
"STATE_WIFI_MULTICAST_ON_FLAG","true","false","false","true","true","int","1 << 21","[]","Optional.empty","\android\os\BatteryStats.java"
"STATE_WIFI_RUNNING_FLAG","true","false","false","true","true","int","1 << 24","[]","Optional.empty","\android\os\BatteryStats.java"
"BATTERY_LEVEL_DATA","false","false","true","true","true","String","""lv""","[]","Optional.empty","\android\os\BatteryStats.java"
"next","true","false","false","false","false","HistoryItem","null","[]","Optional.empty","\android\os\BatteryStats.java"
"WAKELOCK_DATA","false","false","true","true","true","String","""wl""","[]","Optional.empty","\android\os\BatteryStats.java"
"states","true","false","false","false","false","int","null","[]","Optional.empty","\android\os\BatteryStats.java"
"DATA_CONNECTION_HSDPA","true","false","false","true","true","int","8","[]","Optional.empty","\android\os\BatteryStats.java"
"SIGNAL_SCANNING_TIME_DATA","false","false","true","true","true","String","""sst""","[]","Optional.empty","\android\os\BatteryStats.java"
"batteryHealth","true","false","false","false","false","byte","null","[]","Optional.empty","\android\os\BatteryStats.java"
"mask","true","false","false","false","true","int","null","[]","Optional.empty","\android\os\BatteryStats.java"
"SCREEN_BRIGHTNESS_DARK","true","false","false","true","true","int","0","[]","Optional.empty","\android\os\BatteryStats.java"
"CMD_OVERFLOW","true","false","false","true","true","byte","2","[]","Optional.empty","\android\os\BatteryStats.java"
"batteryVoltage","true","false","false","false","false","char","null","[]","Optional.empty","\android\os\BatteryStats.java"
"STATE_PHONE_STATE_MASK","true","false","false","true","true","int","0x0000f00","[]","Optional[// Constants from ServiceState.STATE_*
]","\android\os\BatteryStats.java"
"time","true","false","false","false","false","long","null","[]","Optional.empty","\android\os\BatteryStats.java"
"KERNEL_WAKELOCK_DATA","false","false","true","true","true","String","""kwl""","[]","Optional.empty","\android\os\BatteryStats.java"
"FULL_WIFI_LOCK","true","false","false","true","true","int","5","[]","Optional[/**
 * A constant indicating a full wifi lock timer
 */
]","\android\os\BatteryStats.java"
"MISC_DATA","false","false","true","true","true","String","""m""","[]","Optional.empty","\android\os\BatteryStats.java"
"STATE_GPS_ON_FLAG","true","false","false","true","true","int","1 << 28","[]","Optional.empty","\android\os\BatteryStats.java"
"WIFI_MULTICAST_ENABLED","true","false","false","true","true","int","7","[]","Optional[/**
 * A constant indicating a wifi multicast timer
 */
]","\android\os\BatteryStats.java"
"mWakeStart","true","false","false","false","false","long","null","[]","Optional.empty","\android\os\BatteryStats.java"
"batteryTemperature","true","false","false","false","false","char","null","[]","Optional.empty","\android\os\BatteryStats.java"
"STATE_WIFI_ON_FLAG","true","false","false","true","true","int","1 << 25","[]","Optional.empty","\android\os\BatteryStats.java"
"type","true","false","false","false","false","int","null","[]","Optional.empty","\android\os\BatteryStats.java"
"CMD_UPDATE","true","false","false","true","true","byte","0","[]","Optional.empty","\android\os\BatteryStats.java"
"PROCESS_DATA","false","false","true","true","true","String","""pr""","[]","Optional.empty","\android\os\BatteryStats.java"
"SIGNAL_STRENGTH_TIME_DATA","false","false","true","true","true","String","""sgt""","[]","Optional.empty","\android\os\BatteryStats.java"
"SCREEN_BRIGHTNESS_DATA","false","false","true","true","true","String","""br""","[]","Optional.empty","\android\os\BatteryStats.java"
"cmd","true","false","false","false","false","byte","null","[]","Optional.empty","\android\os\BatteryStats.java"
"DATA_CONNECTION_HSPA","true","false","false","true","true","int","10","[]","Optional.empty","\android\os\BatteryStats.java"
"STATS_SINCE_CHARGED","true","false","false","true","true","int","0","[]","Optional[/**
 * Include all of the data in the stats, including previously saved data.
 */
]","\android\os\BatteryStats.java"
"NUM_USER_ACTIVITY_TYPES","true","false","false","true","true","int","7","[]","Optional.empty","\android\os\BatteryStats.java"
"BYTES_PER_MB","false","false","true","true","true","long","1048576","[]","Optional[// 1024^2
]","\android\os\BatteryStats.java"
"SCAN_WIFI_LOCK","true","false","false","true","true","int","6","[]","Optional[/**
 * A constant indicating a scan wifi lock timer
 */
]","\android\os\BatteryStats.java"
"WAKE_TYPE_WINDOW","true","false","false","true","true","int","2","[]","Optional[/**
 * A constant indicating a window wake lock timer.
 */
]","\android\os\BatteryStats.java"
"TYPE_WAKE","true","false","false","true","true","int","1","[]","Optional.empty","\android\os\BatteryStats.java"
"batteryLevel","true","false","false","false","false","byte","null","[]","Optional.empty","\android\os\BatteryStats.java"
"STATE_VIDEO_ON_FLAG","true","false","false","true","true","int","1 << 18","[]","Optional.empty","\android\os\BatteryStats.java"
"TYPE_CPU","true","false","false","true","true","int","2","[]","Optional.empty","\android\os\BatteryStats.java"
"mFormatBuilder","false","false","true","false","true","StringBuilder","new StringBuilder(32)","[]","Optional.empty","\android\os\BatteryStats.java"
"usedTime","true","false","false","false","false","long","null","[]","Optional.empty","\android\os\BatteryStats.java"
"AUDIO_TURNED_ON","true","false","false","true","true","int","7","[]","Optional[/**
 * A constant indicating an audio turn on timer
 */
]","\android\os\BatteryStats.java"
"APK_DATA","false","false","true","true","true","String","""apk""","[]","Optional.empty","\android\os\BatteryStats.java"
"MOST_INTERESTING_STATES","true","false","false","true","true","int","STATE_BATTERY_PLUGGED_FLAG | STATE_SCREEN_ON_FLAG | STATE_GPS_ON_FLAG | STATE_PHONE_IN_CALL_FLAG","[]","Optional.empty","\android\os\BatteryStats.java"
"DATA_CONNECTION_COUNT_DATA","false","false","true","true","true","String","""dcc""","[]","Optional.empty","\android\os\BatteryStats.java"
"DATA_CONNECTION_EVDO_0","true","false","false","true","true","int","5","[]","Optional.empty","\android\os\BatteryStats.java"
"NETWORK_DATA","false","false","true","true","true","String","""nt""","[]","Optional.empty","\android\os\BatteryStats.java"
"SIGNAL_STRENGTH_COUNT_DATA","false","false","true","true","true","String","""sgc""","[]","Optional.empty","\android\os\BatteryStats.java"
"WIFI_RUNNING","true","false","false","true","true","int","4","[]","Optional[/**
 * A constant indicating a a wifi running timer
 */
]","\android\os\BatteryStats.java"
"BYTES_PER_KB","false","false","true","true","true","long","1024","[]","Optional.empty","\android\os\BatteryStats.java"
"STATE_SIGNAL_STRENGTH_MASK","true","false","false","true","true","int","0x00000f0","[]","Optional[// Constants from SIGNAL_STRENGTH_*
]","\android\os\BatteryStats.java"
"BATTERY_DATA","false","false","true","true","true","String","""bt""","[]","Optional.empty","\android\os\BatteryStats.java"
"WAKE_TYPE_PARTIAL","true","false","false","true","true","int","0","[]","Optional[/**
 * A constant indicating a partial wake lock timer.
 */
]","\android\os\BatteryStats.java"
"STATE_BLUETOOTH_ON_FLAG","true","false","false","true","true","int","1 << 20","[]","Optional.empty","\android\os\BatteryStats.java"
"DATA_CONNECTION_EVDO_B","true","false","false","true","true","int","12","[]","Optional.empty","\android\os\BatteryStats.java"
"DATA_CONNECTION_EVDO_A","true","false","false","true","true","int","6","[]","Optional.empty","\android\os\BatteryStats.java"
"SCREEN_BRIGHTNESS_NAMES","false","false","false","true","true","String","{ ""dark"", ""dim"", ""medium"", ""light"", ""bright"" }","[]","Optional.empty","\android\os\BatteryStats.java"
"BATTERY_DISCHARGE_DATA","false","false","true","true","true","String","""dc""","[]","Optional.empty","\android\os\BatteryStats.java"
"SCREEN_BRIGHTNESS_BRIGHT","true","false","false","true","true","int","4","[]","Optional.empty","\android\os\BatteryStats.java"
"DATA_CONNECTION_1xRTT","true","false","false","true","true","int","7","[]","Optional.empty","\android\os\BatteryStats.java"
"WAKE_TYPE_FULL","true","false","false","true","true","int","1","[]","Optional[/**
 * A constant indicating a full wake lock timer.
 */
]","\android\os\BatteryStats.java"
"values","true","false","false","false","true","String","null","[]","Optional.empty","\android\os\BatteryStats.java"
"HISTORY_STATE_DESCRIPTIONS","true","false","false","true","true","BitDescription","new BitDescription[] { new BitDescription(HistoryItem.STATE_BATTERY_PLUGGED_FLAG, ""plugged""), new BitDescription(HistoryItem.STATE_SCREEN_ON_FLAG, ""screen""), new BitDescription(HistoryItem.STATE_GPS_ON_FLAG, ""gps""), new BitDescription(HistoryItem.STATE_PHONE_IN_CALL_FLAG, ""phone_in_call""), new BitDescription(HistoryItem.STATE_PHONE_SCANNING_FLAG, ""phone_scanning""), new BitDescription(HistoryItem.STATE_WIFI_ON_FLAG, ""wifi""), new BitDescription(HistoryItem.STATE_WIFI_RUNNING_FLAG, ""wifi_running""), new BitDescription(HistoryItem.STATE_WIFI_FULL_LOCK_FLAG, ""wifi_full_lock""), new BitDescription(HistoryItem.STATE_WIFI_SCAN_LOCK_FLAG, ""wifi_scan_lock""), new BitDescription(HistoryItem.STATE_WIFI_MULTICAST_ON_FLAG, ""wifi_multicast""), new BitDescription(HistoryItem.STATE_BLUETOOTH_ON_FLAG, ""bluetooth""), new BitDescription(HistoryItem.STATE_AUDIO_ON_FLAG, ""audio""), new BitDescription(HistoryItem.STATE_VIDEO_ON_FLAG, ""video""), new BitDescription(HistoryItem.STATE_WAKE_LOCK_FLAG, ""wake_lock""), new BitDescription(HistoryItem.STATE_SENSOR_ON_FLAG, ""sensor""), new BitDescription(HistoryItem.STATE_BRIGHTNESS_MASK, HistoryItem.STATE_BRIGHTNESS_SHIFT, ""brightness"", SCREEN_BRIGHTNESS_NAMES), new BitDescription(HistoryItem.STATE_SIGNAL_STRENGTH_MASK, HistoryItem.STATE_SIGNAL_STRENGTH_SHIFT, ""signal_strength"", SignalStrength.SIGNAL_STRENGTH_NAMES), new BitDescription(HistoryItem.STATE_PHONE_STATE_MASK, HistoryItem.STATE_PHONE_STATE_SHIFT, ""phone_state"", new String[] { ""in"", ""out"", ""emergency"", ""off"" }), new BitDescription(HistoryItem.STATE_DATA_CONNECTION_MASK, HistoryItem.STATE_DATA_CONNECTION_SHIFT, ""data_conn"", DATA_CONNECTION_NAMES) }","[]","Optional.empty","\android\os\BatteryStats.java"
"STATE_WIFI_SCAN_LOCK_FLAG","true","false","false","true","true","int","1 << 22","[]","Optional.empty","\android\os\BatteryStats.java"
"STATE_BRIGHTNESS_MASK","true","false","false","true","true","int","0x000000f","[]","Optional[// Constants from SCREEN_BRIGHTNESS_*
]","\android\os\BatteryStats.java"
