"Variable Name","Public","Protected","Private","Static","Final","Type","Initial Value","Annotation","Comment","Class"
"TERTIARY_EMAIL","true","false","false","true","true","String","ContactsContract.Intents.Insert.TERTIARY_EMAIL","[@Deprecated]","Optional[/**
 * The extra field for an optional third contact email address.
 * <P>Type: String</P>
 * @deprecated see {@link android.provider.ContactsContract}
 */
]","\android\provider\Contacts.java"
"KIND_IM","true","false","false","true","true","int","3","[@Deprecated]","Optional[/**
 * Signifies an IM address row that is stored in the ContactMethods table
 * @deprecated see {@link android.provider.ContactsContract}
 */
]","\android\provider\Contacts.java"
"IM_HANDLE","true","false","false","true","true","String","ContactsContract.Intents.Insert.IM_HANDLE","[@Deprecated]","Optional[/**
 * The extra field for an IM handle.
 * <P>Type: String</P>
 * @deprecated see {@link android.provider.ContactsContract}
 */
]","\android\provider\Contacts.java"
"MOBILE_EMAIL_TYPE_INDEX","true","false","false","true","true","int","2","[@Deprecated]","Optional[/**
 * @hide This is temporal. TYPE_MOBILE should be added to TYPE in the future.
 * @deprecated see {@link android.provider.ContactsContract}
 */
]","\android\provider\Contacts.java"
"CONTENT_EMAIL_TYPE","true","false","false","true","true","String","""vnd.android.cursor.dir/email""","[@Deprecated]","Optional[/**
 * The MIME type of a {@link #CONTENT_EMAIL_URI} sub-directory of
 * multiple {@link Contacts#KIND_EMAIL} entries.
 * @deprecated see {@link android.provider.ContactsContract}
 */
]","\android\provider\Contacts.java"
"IDLE","false","false","false","false","false","int","ContactsContract.StatusUpdates.IDLE","[]","Optional.empty","\android\provider\Contacts.java"
"SEARCH_SUGGESTION_CLICKED","true","false","false","true","true","String","ContactsContract.Intents.SEARCH_SUGGESTION_CLICKED","[@Deprecated]","Optional[/**
 * This is the intent that is fired when a search suggestion is clicked on.
 * @deprecated see {@link android.provider.ContactsContract}
 */
]","\android\provider\Contacts.java"
"FILTER_TOKEN","false","false","true","true","true","int","0xD0D0F00D","[]","Optional.empty","\android\widget\Filter.java"
"FINISH_TOKEN","false","false","true","true","true","int","0xDEADBEEF","[]","Optional.empty","\android\widget\Filter.java"
"listener","false","false","false","false","false","FilterListener","null","[]","Optional[/**
 * <p>The listener to notify upon completion. Can be null.</p>
 */
]","\android\widget\Filter.java"
"THREAD_NAME","false","false","true","true","true","String","""Filter""","[]","Optional.empty","\android\widget\Filter.java"
"results","false","false","false","false","false","FilterResults","null","[]","Optional[/**
 * <p>The results of the filtering operation.</p>
 */
]","\android\widget\Filter.java"
"count","true","false","false","false","false","int","null","[]","Optional[/**
 * <p>Contains the number of values computed by the filtering
 * operation.</p>
 */
]","\android\widget\Filter.java"
"mDelayer","false","false","true","false","false","Delayer","null","[]","Optional.empty","\android\widget\Filter.java"
"LOG_TAG","false","false","true","true","true","String","""Filter""","[]","Optional.empty","\android\widget\Filter.java"
"mLock","false","false","true","false","true","Object","new Object()","[]","Optional.empty","\android\widget\Filter.java"
"mResultHandler","false","false","true","false","false","Handler","null","[]","Optional.empty","\android\widget\Filter.java"
"constraint","false","false","false","false","false","CharSequence","null","[]","Optional[/**
 * <p>The constraint used to filter the data.</p>
 */
]","\android\widget\Filter.java"
"mThreadHandler","false","false","true","false","false","Handler","null","[]","Optional.empty","\android\widget\Filter.java"
"values","true","false","false","false","false","Object","null","[]","Optional[/**
 * <p>Contains all the values computed by the filtering operation.</p>
 */
]","\android\widget\Filter.java"
"HEARTBEAT_SEND_INTERVAL_IN_MS","false","false","true","true","true","long","1000","[]","Optional.empty","\android\content\SyncContext.java"
"mLastHeartbeatSendTime","false","false","true","false","false","long","null","[]","Optional.empty","\android\content\SyncContext.java"
"mSyncContext","false","false","true","false","false","ISyncContext","null","[]","Optional.empty","\android\content\SyncContext.java"
"mChildLayout","false","false","true","false","false","int","null","[]","Optional.empty","\android\widget\ResourceCursorTreeAdapter.java"
"mLastChildLayout","false","false","true","false","false","int","null","[]","Optional.empty","\android\widget\ResourceCursorTreeAdapter.java"
"mExpandedGroupLayout","false","false","true","false","false","int","null","[]","Optional.empty","\android\widget\ResourceCursorTreeAdapter.java"
"mCollapsedGroupLayout","false","false","true","false","false","int","null","[]","Optional.empty","\android\widget\ResourceCursorTreeAdapter.java"
"mInflater","false","false","true","false","false","LayoutInflater","null","[]","Optional.empty","\android\widget\ResourceCursorTreeAdapter.java"
"mApplication","false","false","true","false","false","Application","null","[]","Optional.empty","\android\app\Service.java"
"mClassName","false","false","true","false","false","String","null","[]","Optional.empty","\android\app\Service.java"
"mStartCompatibility","false","false","true","false","false","boolean","false","[]","Optional.empty","\android\app\Service.java"
"START_STICKY_COMPATIBILITY","true","false","false","true","true","int","0","[]","Optional[/**
 * Constant to return from {@link #onStartCommand}: compatibility
 * version of {@link #START_STICKY} that does not guarantee that
 * {@link #onStartCommand} will be called again after being killed.
 */
]","\android\app\Service.java"
"START_NOT_STICKY","true","false","false","true","true","int","2","[]","Optional[/**
 * Constant to return from {@link #onStartCommand}: if this service's
 * process is killed while it is started (after returning from
 * {@link #onStartCommand}), and there are no new start intents to
 * deliver to it, then take the service out of the started state and
 * don't recreate until a future explicit call to
 * {@link Context#startService Context.startService(Intent)}.  The
 * service will not receive a {@link #onStartCommand(Intent, int, int)}
 * call with a null Intent because it will not be re-started if there
 * are no pending Intents to deliver.
 *
 * <p>This mode makes sense for things that want to do some work as a
 * result of being started, but can be stopped when under memory pressure
 * and will explicit start themselves again later to do more work.  An
 * example of such a service would be one that polls for data from
 * a server: it could schedule an alarm to poll every N minutes by having
 * the alarm start its service.  When its {@link #onStartCommand} is
 * called from the alarm, it schedules a new alarm for N minutes later,
 * and spawns a thread to do its networking.  If its process is killed
 * while doing that check, the service will not be restarted until the
 * alarm goes off.
 */
]","\android\app\Service.java"
"START_CONTINUATION_MASK","true","false","false","true","true","int","0xf","[]","Optional[/**
 * Bits returned by {@link #onStartCommand} describing how to continue
 * the service if it is killed.  May be {@link #START_STICKY},
 * {@link #START_NOT_STICKY}, {@link #START_REDELIVER_INTENT},
 * or {@link #START_STICKY_COMPATIBILITY}.
 */
]","\android\app\Service.java"
"mToken","false","false","true","false","false","IBinder","null","[]","Optional.empty","\android\app\Service.java"
"START_STICKY","true","false","false","true","true","int","1","[]","Optional[/**
 * Constant to return from {@link #onStartCommand}: if this service's
 * process is killed while it is started (after returning from
 * {@link #onStartCommand}), then leave it in the started state but
 * don't retain this delivered intent.  Later the system will try to
 * re-create the service.  Because it is in the started state, it will
 * guarantee to call {@link #onStartCommand} after creating the new
 * service instance; if there are not any pending start commands to be
 * delivered to the service, it will be called with a null intent
 * object, so you must take care to check for this.
 *
 * <p>This mode makes sense for things that will be explicitly started
 * and stopped to run for arbitrary periods of time, such as a service
 * performing background music playback.
 */
]","\android\app\Service.java"
"TAG","false","false","true","true","true","String","""Service""","[]","Optional.empty","\android\app\Service.java"
"mThread","false","false","true","false","false","ActivityThread","null","[]","Optional[// set by the thread after the constructor and before onCreate(Bundle icicle) is called.
]","\android\app\Service.java"
"START_FLAG_REDELIVERY","true","false","false","true","true","int","0x0001","[]","Optional[/**
 * This flag is set in {@link #onStartCommand} if the Intent is a
 * re-delivery of a previously delivered intent, because the service
 * had previously returned {@link #START_REDELIVER_INTENT} but had been
 * killed before calling {@link #stopSelf(int)} for that Intent.
 */
]","\android\app\Service.java"
"START_REDELIVER_INTENT","true","false","false","true","true","int","3","[]","Optional[/**
 * Constant to return from {@link #onStartCommand}: if this service's
 * process is killed while it is started (after returning from
 * {@link #onStartCommand}), then it will be scheduled for a restart
 * and the last delivered Intent re-delivered to it again via
 * {@link #onStartCommand}.  This Intent will remain scheduled for
 * redelivery until the service calls {@link #stopSelf(int)} with the
 * start ID provided to {@link #onStartCommand}.  The
 * service will not receive a {@link #onStartCommand(Intent, int, int)}
 * call with a null Intent because it will will only be re-started if
 * it is not finished processing all Intents sent to it (and any such
 * pending events will be delivered at the point of restart).
 */
]","\android\app\Service.java"
"mActivityManager","false","false","true","false","false","IActivityManager","null","[]","Optional.empty","\android\app\Service.java"
"START_FLAG_RETRY","true","false","false","true","true","int","0x0002","[]","Optional[/**
 * This flag is set in {@link #onStartCommand} if the Intent is a
 * a retry because the original attempt never got to or returned from
 * {@link #onStartCommand(Intent, int, int)}.
 */
]","\android\app\Service.java"
"mInstance","false","false","true","true","false","DdmHandleAppName","new DdmHandleAppName()","[]","Optional.empty","\android\ddm\DdmHandleAppName.java"
"CHUNK_APNM","true","false","false","true","true","int","type(""APNM"")","[]","Optional.empty","\android\ddm\DdmHandleAppName.java"
"mAppName","false","false","true","true","false","String","""""","[]","Optional.empty","\android\ddm\DdmHandleAppName.java"
"mSessionCache","false","false","false","false","true","SSLClientSessionCache","null","[]","Optional[/* package */
]","\android\net\SSLSessionCache.java"
"TAG","false","false","true","true","true","String","""SSLSessionCache""","[]","Optional.empty","\android\net\SSLSessionCache.java"
"mAlphabetArray","false","false","true","false","false","String","null","[]","Optional[/**
 * The section array converted from the alphabet string.
 */
]","\android\widget\AlphabetIndexer.java"
"mAlphabetLength","false","false","true","false","false","int","null","[]","Optional[/**
 * Cached length of the alphabet array.
 */
]","\android\widget\AlphabetIndexer.java"
"mCollator","false","false","true","false","false","java.text.Collator","null","[]","Optional[/**
 * Use a collator to compare strings in a localized manner.
 */
]","\android\widget\AlphabetIndexer.java"
"mDataCursor","false","true","false","false","false","Cursor","null","[]","Optional[/**
 * Cursor that is used by the adapter of the list view.
 */
]","\android\widget\AlphabetIndexer.java"
"mAlphabet","false","true","false","false","false","CharSequence","null","[]","Optional[/**
 * The string of characters that make up the indexing sections.
 */
]","\android\widget\AlphabetIndexer.java"
"mColumnIndex","false","true","false","false","false","int","null","[]","Optional[/**
 * The index of the cursor column that this list is sorted on.
 */
]","\android\widget\AlphabetIndexer.java"
"mAlphaMap","false","false","true","false","false","SparseIntArray","null","[]","Optional[/**
 * This contains a cache of the computed indices so far. It will get reset whenever
 * the dataset changes or the cursor changes.
 */
]","\android\widget\AlphabetIndexer.java"
"MAX_OFFENSES_PER_LOOP","false","false","true","true","true","int","10","[]","Optional[// of the Looper.
]","\android\os\StrictMode.java"
"PENALTY_DIALOG","true","false","false","true","true","int","0x20","[]","Optional[/**
 * @hide
 */
]","\android\os\StrictMode.java"
